exec_date,signal_date,sell_code,buy_code,sell_price_ohlc4,buy_price_ohlc4,sell_commission,buy_commission,cash_before_trade,nav_after_trade_eod,action,holdings,cash_ratio,holding_ratios
2023-04-25,2023-04-25,512890.SH,,1.9022685,,1.7348761690305374,0.0,6945.031590913755,74313.20247765923,风险减半仓,"518880.SH,510300.SH,512890.SH,511580.SH",0.14012380984302586,"518880.SH:0.3706,510300.SH:0.2553,512890.SH:0.0470,511580.SH:0.1870"
2023-05-11,2023-05-10,510300.SH,,4.7188395,,0.0,0.0,14767.959745449636,75192.89268103268,调仓卖出,"518880.SH,512890.SH,511580.SH,513300.SH",0.196401005718654,"518880.SH:0.3728,512890.SH:0.0486,511580.SH:0.1857,513300.SH:0.1964"
2023-05-11,2023-05-10,,513300.SH,,1.1645,0.0,7.380289727860888,75215.15587387701,75192.89268103268,调仓买入,"518880.SH,512890.SH,511580.SH,513300.SH",0.196401005718654,"518880.SH:0.3728,512890.SH:0.0486,511580.SH:0.1857,513300.SH:0.1964"
2023-05-12,2023-05-12,513300.SH,,1.17225,,3.7147035781386544,0.0,14768.364347086497,75042.8119326376,风险减半仓,"518880.SH,512890.SH,511580.SH,513300.SH",0.2957519345051759,"518880.SH:0.3711,512890.SH:0.0479,511580.SH:0.1863,513300.SH:0.0990"
2023-05-25,2023-05-24,512890.SH,,1.856745,,0.0,0.0,0.0,75033.35864388627,调仓卖出,"518880.SH,511580.SH,513300.SH,159985.SZ",0.0,"518880.SH:0.3686,511580.SH:0.1866,513300.SH:0.1041,159985.SZ:0.3406"
2023-05-25,2023-05-24,,159985.SZ,,1.7369999999999999,0.0,12.785883894529103,75020.76445312092,75033.35864388627,调仓买入,"518880.SH,511580.SH,513300.SH,159985.SZ",0.0,"518880.SH:0.3686,511580.SH:0.1866,513300.SH:0.1041,159985.SZ:0.3406"
2023-06-26,2023-06-21,511580.SH,,102.43175,,0.0,0.0,0.0,78608.71769069752,调仓卖出,"518880.SH,513300.SH,159985.SZ,510300.SH",0.0,"518880.SH:0.3534,513300.SH:0.1096,159985.SZ:0.3588,510300.SH:0.1781"
2023-06-26,2023-06-21,,510300.SH,,4.553655,0.0,7.018765429493171,78506.10876590514,78608.71769069752,调仓买入,"518880.SH,513300.SH,159985.SZ,510300.SH",0.0,"518880.SH:0.3534,513300.SH:0.1096,159985.SZ:0.3588,510300.SH:0.1781"
2023-07-10,2023-07-07,510300.SH,,4.595616,,0.0,0.0,0.0,80314.7601863397,调仓卖出,"513300.SH,159985.SZ,511580.SH,159915.SZ",0.0,"513300.SH:0.1082,159985.SZ:0.3681,511580.SH:0.2615,159915.SZ:0.2622"
2023-07-10,2023-07-07,518880.SH,,4.369,,0.0,0.0,0.0,80314.7601863397,调仓卖出,"513300.SH,159985.SZ,511580.SH,159915.SZ",0.0,"513300.SH:0.1082,159985.SZ:0.3681,511580.SH:0.2615,159915.SZ:0.2622"
2023-07-10,2023-07-07,,511580.SH,,102.75475,0.0,10.500020502433939,80131.74142307839,80314.7601863397,调仓买入,"513300.SH,159985.SZ,511580.SH,159915.SZ",0.0,"513300.SH:0.1082,159985.SZ:0.3681,511580.SH:0.2615,159915.SZ:0.2622"
2023-07-10,2023-07-07,,159915.SZ,,2.139,0.0,10.500020502433939,80131.74142307839,80314.7601863397,调仓买入,"513300.SH,159985.SZ,511580.SH,159915.SZ",0.0,"513300.SH:0.1082,159985.SZ:0.3681,511580.SH:0.2615,159915.SZ:0.2622"
2023-07-12,2023-07-12,159915.SZ,,2.1504999999999996,,5.278236112782651,0.0,0.0,80956.62307870082,风险减半仓,"513300.SH,159985.SZ,511580.SH,159915.SZ",0.13033144896860788,"513300.SH:0.1077,159985.SZ:0.3728,511580.SH:0.2595,159915.SZ:0.1297"
2023-07-24,2023-07-21,511580.SH,,102.96775,,0.0,0.0,10470.041349591802,81914.31269596629,调仓卖出,"513300.SH,159985.SZ,512890.SH,518880.SH",0.12781699565071708,"513300.SH:0.1103,159985.SZ:0.3787,512890.SH:0.2556,518880.SH:0.1277"
2023-07-24,2023-07-21,159915.SZ,,2.098,,0.0,0.0,10470.041349591802,81914.31269596629,调仓卖出,"513300.SH,159985.SZ,512890.SH,518880.SH",0.12781699565071708,"513300.SH:0.1103,159985.SZ:0.3787,512890.SH:0.2556,518880.SH:0.1277"
2023-07-24,2023-07-21,,512890.SH,,1.9022685,0.0,10.464808945119243,82003.26466601266,81914.31269596629,调仓买入,"513300.SH,159985.SZ,512890.SH,518880.SH",0.12781699565071708,"513300.SH:0.1103,159985.SZ:0.3787,512890.SH:0.2556,518880.SH:0.1277"
2023-07-24,2023-07-21,,518880.SH,,4.4445,0.0,5.2324044725596215,82003.26466601266,81914.31269596629,调仓买入,"513300.SH,159985.SZ,512890.SH,518880.SH",0.12781699565071708,"513300.SH:0.1103,159985.SZ:0.3787,512890.SH:0.2556,518880.SH:0.1277"
2023-07-25,2023-07-25,518880.SH,,4.423500000000001,,2.6038408352309026,0.0,10470.328200039736,82827.49126118884,风险减半仓,"513300.SH,159985.SZ,512890.SH,518880.SH",0.1892536619301358,"513300.SH:0.1091,159985.SZ:0.3814,512890.SH:0.2574,518880.SH:0.0628"
2023-07-26,2023-07-26,512890.SH,,1.934493,,5.321041601296179,0.0,15675.835492845204,83026.40066311325,风险减半仓,"513300.SH,159985.SZ,512890.SH,518880.SH",0.3169184433346917,"513300.SH:0.1089,159985.SZ:0.3832,512890.SH:0.1281,518880.SH:0.0629"
2023-08-07,2023-08-04,513300.SH,,1.3935,,0.0,0.0,10084.72275133136,82656.5154969409,调仓卖出,"159985.SZ,512890.SH,510300.SH,159915.SZ",0.12200759602193238,"159985.SZ:0.3831,512890.SH:0.1298,510300.SH:0.1219,159915.SZ:0.2433"
2023-08-07,2023-08-04,518880.SH,,4.4135,,0.0,0.0,10084.72275133136,82656.5154969409,调仓卖出,"159985.SZ,512890.SH,510300.SH,159915.SZ",0.12200759602193238,"159985.SZ:0.3831,512890.SH:0.1298,510300.SH:0.1219,159915.SZ:0.2433"
2023-08-07,2023-08-04,,510300.SH,,4.806011999999999,0.0,5.03984145493821,82856.71143412121,82656.5154969409,调仓买入,"159985.SZ,512890.SH,510300.SH,159915.SZ",0.12200759602193238,"159985.SZ:0.3831,512890.SH:0.1298,510300.SH:0.1219,159915.SZ:0.2433"
2023-08-07,2023-08-04,,159915.SZ,,2.19075,0.0,10.07968290987642,82856.71143412121,82656.5154969409,调仓买入,"159985.SZ,512890.SH,510300.SH,159915.SZ",0.12200759602193238,"159985.SZ:0.3831,512890.SH:0.1298,510300.SH:0.1219,159915.SZ:0.2433"
2023-08-08,2023-08-08,510300.SH,,4.788873,,2.510934291033222,0.0,10084.999045105369,82460.34340143627,风险减半仓,"159985.SZ,512890.SH,510300.SH,159915.SZ",0.1831711592486249,"159985.SZ:0.3824,512890.SH:0.1306,510300.SH:0.0608,159915.SZ:0.2429"
2023-08-21,2023-08-21,159915.SZ,,2.0475,,0.0,0.0,33939.83468228244,83599.51320086398,止损,"159985.SZ,512890.SH,510300.SH",0.4059812477703719,"159985.SZ:0.4126,512890.SH:0.1251,510300.SH:0.0563"
2023-08-21,2023-08-18,510300.SH,,4.5193769999999995,,0.0,0.0,0.0,83642.15370761341,调仓卖出,"159985.SZ,512890.SH,511580.SH,518880.SH",0.0,"159985.SZ:0.4124,512890.SH:0.1250,511580.SH:0.2311,518880.SH:0.2315"
2023-08-21,2023-08-18,,511580.SH,,103.355,0.0,9.664349250867383,83699.81120704299,83642.15370761341,调仓买入,"159985.SZ,512890.SH,511580.SH,518880.SH",0.0,"159985.SZ:0.4124,512890.SH:0.1250,511580.SH:0.2311,518880.SH:0.2315"
2023-08-21,2023-08-18,,518880.SH,,4.431,0.0,9.664349250867383,83699.81120704299,83642.15370761341,调仓买入,"159985.SZ,512890.SH,511580.SH,518880.SH",0.0,"159985.SZ:0.4124,512890.SH:0.1250,511580.SH:0.2311,518880.SH:0.2315"
2023-08-22,2023-08-22,159985.SZ,,2.30575,,8.486197982098586,0.0,0.0,82951.14048653084,风险减半仓,"159985.SZ,512890.SH,511580.SH,518880.SH",0.20450484064133606,"159985.SZ:0.2016,512890.SH:0.1278,511580.SH:0.2331,518880.SH:0.2330"
2023-09-04,2023-09-01,512890.SH,,1.9380735,,0.0,0.0,3.637978807091713e-12,83550.42693749773,调仓卖出,"159985.SZ,511580.SH,518880.SH,513300.SH",4.3542312594203813e-17,"159985.SZ:0.2030,511580.SH:0.2309,518880.SH:0.2353,513300.SH:0.3309"
2023-09-04,2023-09-01,,513300.SH,,1.41525,0.0,13.805368595023982,83625.19423679536,83550.42693749773,调仓买入,"159985.SZ,511580.SH,518880.SH,513300.SH",4.3542312594203813e-17,"159985.SZ:0.2030,511580.SH:0.2309,518880.SH:0.2353,513300.SH:0.3309"
2023-09-18,2023-09-15,511580.SH,,103.0865,,0.0,0.0,0.0,83214.1997253556,调仓卖出,"159985.SZ,518880.SH,513300.SH,512890.SH",0.0,"159985.SZ:0.2036,518880.SH:0.2372,513300.SH:0.3273,512890.SH:0.2319"
2023-09-18,2023-09-15,,512890.SH,,1.939608,0.0,9.629608369150203,83202.74892099833,83214.1997253556,调仓买入,"159985.SZ,518880.SH,513300.SH,512890.SH",0.0,"159985.SZ:0.2036,518880.SH:0.2372,513300.SH:0.3273,512890.SH:0.2319"
2023-10-10,2023-10-09,513300.SH,,1.3787500000000001,,0.0,0.0,0.0,80763.63011064121,调仓卖出,"518880.SH,512890.SH,511580.SH,510300.SH",0.0,"518880.SH:0.2348,512890.SH:0.2354,511580.SH:0.2656,510300.SH:0.2641"
2023-10-10,2023-10-09,159985.SZ,,2.181,,0.0,0.0,0.0,80763.63011064121,调仓卖出,"518880.SH,512890.SH,511580.SH,510300.SH",0.0,"518880.SH:0.2348,512890.SH:0.2354,511580.SH:0.2656,510300.SH:0.2641"
2023-10-10,2023-10-09,,511580.SH,,103.20825,0.0,10.727458729615932,81147.15552520959,80763.63011064121,调仓买入,"518880.SH,512890.SH,511580.SH,510300.SH",0.0,"518880.SH:0.2348,512890.SH:0.2354,511580.SH:0.2656,510300.SH:0.2641"
2023-10-10,2023-10-09,,510300.SH,,4.4310225,0.0,10.727458729615932,81147.15552520959,80763.63011064121,调仓买入,"518880.SH,512890.SH,511580.SH,510300.SH",0.0,"518880.SH:0.2348,512890.SH:0.2354,511580.SH:0.2656,510300.SH:0.2641"
2023-10-24,2023-10-23,512890.SH,,1.877205,,0.0,0.0,0.0,80368.39227844038,调仓卖出,"518880.SH,511580.SH,513300.SH,159985.SZ",0.0,"518880.SH:0.2483,511580.SH:0.2662,513300.SH:0.2428,159985.SZ:0.2426"
2023-10-24,2023-10-23,510300.SH,,4.1916675,,0.0,0.0,0.0,80368.39227844038,调仓卖出,"518880.SH,511580.SH,513300.SH,159985.SZ",0.0,"518880.SH:0.2483,511580.SH:0.2662,513300.SH:0.2428,159985.SZ:0.2426"
2023-10-24,2023-10-23,,513300.SH,,1.3455,0.0,9.72415988524961,80236.53767165789,80368.39227844038,调仓买入,"518880.SH,511580.SH,513300.SH,159985.SZ",0.0,"518880.SH:0.2483,511580.SH:0.2662,513300.SH:0.2428,159985.SZ:0.2426"
2023-10-24,2023-10-23,,159985.SZ,,2.202,0.0,9.72415988524961,80236.53767165789,80368.39227844038,调仓买入,"518880.SH,511580.SH,513300.SH,159985.SZ",0.0,"518880.SH:0.2483,511580.SH:0.2662,513300.SH:0.2428,159985.SZ:0.2426"
2023-11-07,2023-11-06,513300.SH,,1.3815,,0.0,0.0,0.0,82088.10847408255,调仓卖出,"518880.SH,511580.SH,159985.SZ,159915.SZ",0.0,"518880.SH:0.2428,511580.SH:0.2616,159985.SZ:0.2530,159915.SZ:0.2426"
2023-11-07,2023-11-06,,159915.SZ,,1.97025,0.0,9.97435872775734,82219.02028926223,82088.10847408255,调仓买入,"518880.SH,511580.SH,159985.SZ,159915.SZ",0.0,"518880.SH:0.2428,511580.SH:0.2616,159985.SZ:0.2530,159915.SZ:0.2426"
2023-11-21,2023-11-20,518880.SH,,4.515750000000001,,0.0,0.0,0.0,81024.65388711548,调仓卖出,"159985.SZ,159915.SZ,513300.SH,510300.SH",0.0,"159985.SZ:0.2514,159915.SZ:0.2413,513300.SH:0.2539,510300.SH:0.2535"
2023-11-21,2023-11-20,511580.SH,,103.44250000000001,,0.0,0.0,0.0,81024.65388711548,调仓卖出,"159985.SZ,159915.SZ,513300.SH,510300.SH",0.0,"159985.SZ:0.2514,159915.SZ:0.2413,513300.SH:0.2539,510300.SH:0.2535"
2023-11-21,2023-11-20,,513300.SH,,1.43775,0.0,10.29020571146039,81149.06369054952,81024.65388711548,调仓买入,"159985.SZ,159915.SZ,513300.SH,510300.SH",0.0,"159985.SZ:0.2514,159915.SZ:0.2413,513300.SH:0.2539,510300.SH:0.2535"
2023-11-21,2023-11-20,,510300.SH,,4.3234604999999995,0.0,10.29020571146039,81149.06369054952,81024.65388711548,调仓买入,"159985.SZ,159915.SZ,513300.SH,510300.SH",0.0,"159985.SZ:0.2514,159915.SZ:0.2413,513300.SH:0.2539,510300.SH:0.2535"
2023-11-24,2023-11-24,513300.SH,,1.43575,,5.137945696480352,0.0,0.0,80023.38539522197,风险减半仓,"159985.SZ,159915.SZ,513300.SH,510300.SH",0.128346900053512,"159985.SZ:0.2509,159915.SZ:0.2389,513300.SH:0.1284,510300.SH:0.2535"
2023-12-05,2023-12-05,159915.SZ,,1.839,,0.0,0.0,28883.228890220213,78192.5881357069,止损,"159985.SZ,513300.SH,510300.SH",0.36938576377715004,"159985.SZ:0.2525,513300.SH:0.1293,510300.SH:0.2488"
2023-12-05,2023-12-04,159985.SZ,,2.2302500000000003,,0.0,0.0,-7.275957614183426e-12,78142.79497597634,调仓卖出,"513300.SH,512890.SH,518880.SH,511580.SH",-9.311104902787638e-17,"513300.SH:0.1294,512890.SH:0.2891,518880.SH:0.2907,511580.SH:0.2908"
2023-12-05,2023-12-04,510300.SH,,4.1231115,,0.0,0.0,-7.275957614183426e-12,78142.79497597634,调仓卖出,"513300.SH,512890.SH,518880.SH,511580.SH",-9.311104902787638e-17,"513300.SH:0.1294,512890.SH:0.2891,518880.SH:0.2907,511580.SH:0.2908"
2023-12-05,2023-12-04,,512890.SH,,1.884366,0.0,11.359005428575836,78284.99148960641,78142.79497597634,调仓买入,"513300.SH,512890.SH,518880.SH,511580.SH",-9.311104902787638e-17,"513300.SH:0.1294,512890.SH:0.2891,518880.SH:0.2907,511580.SH:0.2908"
2023-12-05,2023-12-04,,518880.SH,,4.58075,0.0,11.359005428575836,78284.99148960641,78142.79497597634,调仓买入,"513300.SH,512890.SH,518880.SH,511580.SH",-9.311104902787638e-17,"513300.SH:0.1294,512890.SH:0.2891,518880.SH:0.2907,511580.SH:0.2908"
2023-12-05,2023-12-04,,511580.SH,,103.28750000000001,0.0,11.359005428575836,78284.99148960641,78142.79497597634,调仓买入,"513300.SH,512890.SH,518880.SH,511580.SH",-9.311104902787638e-17,"513300.SH:0.1294,512890.SH:0.2891,518880.SH:0.2907,511580.SH:0.2908"
2023-12-19,2023-12-18,512890.SH,,1.862883,,0.0,0.0,0.0,78699.53594244184,调仓卖出,"513300.SH,518880.SH,511580.SH,159985.SZ",0.0,"513300.SH:0.1371,518880.SH:0.2892,511580.SH:0.2897,159985.SZ:0.2841"
2023-12-19,2023-12-18,,159985.SZ,,2.226,0.0,11.218281473266556,78752.24826663316,78699.53594244184,调仓买入,"513300.SH,518880.SH,511580.SH,159985.SZ",0.0,"513300.SH:0.1371,518880.SH:0.2892,511580.SH:0.2897,159985.SZ:0.2841"
2024-01-03,2024-01-02,159985.SZ,,2.1315,,0.0,0.0,0.0,78037.93327824102,调仓卖出,"513300.SH,518880.SH,511580.SH,510300.SH",0.0,"513300.SH:0.1357,518880.SH:0.2963,511580.SH:0.2930,510300.SH:0.2749"
2024-01-03,2024-01-02,,510300.SH,,4.0711034999999995,0.0,10.731297009530962,78040.42170000041,78037.93327824102,调仓买入,"513300.SH,518880.SH,511580.SH,510300.SH",0.0,"513300.SH:0.1357,518880.SH:0.2963,511580.SH:0.2930,510300.SH:0.2749"
2024-01-17,2024-01-16,513300.SH,,1.52,,0.0,0.0,7894.087713410976,77345.98618052396,调仓卖出,"518880.SH,511580.SH,512890.SH,561360.SH",0.10206202161526955,"518880.SH:0.2969,511580.SH:0.2966,512890.SH:0.1013,561360.SH:0.2030"
2024-01-17,2024-01-16,510300.SH,,3.9289680000000002,,0.0,0.0,7894.087713410976,77345.98618052396,调仓卖出,"518880.SH,511580.SH,512890.SH,561360.SH",0.10206202161526955,"518880.SH:0.2969,511580.SH:0.2966,512890.SH:0.1013,561360.SH:0.2030"
2024-01-17,2024-01-16,,512890.SH,,1.9237514999999998,0.0,3.9450713210449653,77541.72113740527,77345.98618052396,调仓买入,"518880.SH,511580.SH,512890.SH,561360.SH",0.10206202161526955,"518880.SH:0.2969,511580.SH:0.2966,512890.SH:0.1013,561360.SH:0.2030"
2024-01-17,2024-01-16,,561360.SH,,0.96675,0.0,7.8901426420899305,77541.72113740527,77345.98618052396,调仓买入,"518880.SH,511580.SH,512890.SH,561360.SH",0.10206202161526955,"518880.SH:0.2969,511580.SH:0.2966,512890.SH:0.1013,561360.SH:0.2030"
2024-01-18,2024-01-18,512890.SH,,1.893573,,1.9415918679218909,0.0,7894.303989786686,77083.33189469934,风险减半仓,"518880.SH,511580.SH,512890.SH,561360.SH",0.1527638445863845,"518880.SH:0.2970,511580.SH:0.2975,512890.SH:0.0505,561360.SH:0.2022"
2024-01-31,2024-01-30,518880.SH,,4.652749999999999,,0.0,0.0,0.0,77556.18420383186,调仓卖出,"511580.SH,512890.SH,561360.SH,513300.SH",0.0,"511580.SH:0.2974,512890.SH:0.0517,561360.SH:0.2031,513300.SH:0.4477"
2024-01-31,2024-01-30,,513300.SH,,1.5845,0.0,17.412295794183947,77715.35305995813,77556.18420383186,调仓买入,"511580.SH,512890.SH,561360.SH,513300.SH",0.0,"511580.SH:0.2974,512890.SH:0.0517,561360.SH:0.2031,513300.SH:0.4477"
2024-02-22,2024-02-21,561360.SH,,1.0162499999999999,,0.0,0.0,0.0,79976.61828517471,调仓卖出,"511580.SH,512890.SH,513300.SH,510300.SH",0.0,"511580.SH:0.2893,512890.SH:0.0536,513300.SH:0.4490,510300.SH:0.2081"
2024-02-22,2024-02-21,,510300.SH,,4.179679999999999,0.0,8.28584754045928,79737.80856573995,79976.61828517471,调仓买入,"511580.SH,512890.SH,513300.SH,510300.SH",0.0,"511580.SH:0.2893,512890.SH:0.0536,513300.SH:0.4490,510300.SH:0.2081"
2024-03-07,2024-03-06,513300.SH,,1.668,,0.0,0.0,14957.0848125302,80919.39937474094,调仓卖出,"512890.SH,510300.SH,159915.SZ,561360.SH",0.18483929599209392,"512890.SH:0.0529,510300.SH:0.2085,159915.SZ:0.1826,561360.SH:0.3711"
2024-03-07,2024-03-06,511580.SH,,105.472,,0.0,0.0,14957.0848125302,80919.39937474094,调仓卖出,"512890.SH,510300.SH,159915.SZ,561360.SH",0.18483929599209392,"512890.SH:0.0529,510300.SH:0.2085,159915.SZ:0.1826,561360.SH:0.3711"
2024-03-07,2024-03-06,,159915.SZ,,1.76225,0.0,7.474805003763218,81022.65203571196,80919.39937474094,调仓买入,"512890.SH,510300.SH,159915.SZ,561360.SH",0.18483929599209392,"512890.SH:0.0529,510300.SH:0.2085,159915.SZ:0.1826,561360.SH:0.3711"
2024-03-07,2024-03-06,,561360.SH,,1.0515,0.0,14.949610007526436,81022.65203571196,80919.39937474094,调仓买入,"512890.SH,510300.SH,159915.SZ,561360.SH",0.18483929599209392,"512890.SH:0.0529,510300.SH:0.2085,159915.SZ:0.1826,561360.SH:0.3711"
2024-03-08,2024-03-08,159915.SZ,,1.7485,,3.708241324749606,0.0,14957.49459567575,81417.3418455875,风险减半仓,"512890.SH,510300.SH,159915.SZ,561360.SH",0.27476049324082163,"512890.SH:0.0529,510300.SH:0.2078,159915.SZ:0.0915,561360.SH:0.3730"
2024-03-13,2024-03-13,510300.SH,,4.31558,,4.277628661602714,0.0,22372.107706471597,81064.7043773178,风险减半仓,"512890.SH,510300.SH,159915.SZ,561360.SH",0.38146179201595676,"512890.SH:0.0514,510300.SH:0.1053,159915.SZ:0.0963,561360.SH:0.3655"
2024-03-21,2024-03-20,510300.SH,,4.321318,,0.0,0.0,0.0,81731.6924855416,调仓卖出,"159915.SZ,561360.SH,159985.SZ,518880.SH",0.0,"159915.SZ:0.0958,561360.SH:0.3698,159985.SZ:0.2669,518880.SH:0.2675"
2024-03-21,2024-03-20,512890.SH,,2.0490690000000003,,0.0,0.0,0.0,81731.6924855416,调仓卖出,"159915.SZ,561360.SH,159985.SZ,518880.SH",0.0,"159915.SZ:0.0958,561360.SH:0.3698,159985.SZ:0.2669,518880.SH:0.2675"
2024-03-21,2024-03-20,,159985.SZ,,2.232,0.0,10.917161717400646,81768.07107602774,81731.6924855416,调仓买入,"159915.SZ,561360.SH,159985.SZ,518880.SH",0.0,"159915.SZ:0.0958,561360.SH:0.3698,159985.SZ:0.2669,518880.SH:0.2675"
2024-03-21,2024-03-20,,518880.SH,,4.9719999999999995,0.0,10.917161717400646,81768.07107602774,81731.6924855416,调仓买入,"159915.SZ,561360.SH,159985.SZ,518880.SH",0.0,"159915.SZ:0.0958,561360.SH:0.3698,159985.SZ:0.2669,518880.SH:0.2675"
2024-04-08,2024-04-08,518880.SH,,5.3397499999999996,,5.862320422414531,0.0,0.0,83523.57319971445,风险减半仓,"159915.SZ,561360.SH,159985.SZ,518880.SH",0.14030504294141852,"159915.SZ:0.0893,561360.SH:0.3789,159985.SZ:0.2508,518880.SH:0.1407"
2024-04-08,2024-04-03,159985.SZ,,2.1435,,0.0,0.0,0.0,83593.08556743519,调仓卖出,"561360.SH,518880.SH,513300.SH,511580.SH",0.0,"561360.SH:0.3786,518880.SH:0.1406,513300.SH:0.2404,511580.SH:0.2404"
2024-04-08,2024-04-03,159915.SZ,,1.772,,0.0,0.0,0.0,83593.08556743519,调仓卖出,"561360.SH,518880.SH,513300.SH,511580.SH",0.0,"561360.SH:0.3786,518880.SH:0.1406,513300.SH:0.2404,511580.SH:0.2404"
2024-04-08,2024-04-03,,513300.SH,,1.6840000000000002,0.0,10.042298295924477,83705.29612252639,83593.08556743519,调仓买入,"561360.SH,518880.SH,513300.SH,511580.SH",0.0,"561360.SH:0.3786,518880.SH:0.1406,513300.SH:0.2404,511580.SH:0.2404"
2024-04-08,2024-04-03,,511580.SH,,105.72350000000002,0.0,10.042298295924477,83705.29612252639,83593.08556743519,调仓买入,"561360.SH,518880.SH,513300.SH,511580.SH",0.0,"561360.SH:0.3786,518880.SH:0.1406,513300.SH:0.2404,511580.SH:0.2404"
2024-04-22,2024-04-19,513300.SH,,1.57925,,0.0,0.0,9412.927514279578,82235.4938451155,调仓卖出,"561360.SH,518880.SH,511580.SH,512890.SH",0.11446307517783177,"561360.SH:0.3838,518880.SH:0.1432,511580.SH:0.2454,512890.SH:0.1131"
2024-04-22,2024-04-19,,512890.SH,,2.1974039999999997,0.0,4.704111701289144,82915.43457502859,82235.4938451155,调仓买入,"561360.SH,518880.SH,511580.SH,512890.SH",0.11446307517783177,"561360.SH:0.3838,518880.SH:0.1432,511580.SH:0.2454,512890.SH:0.1131"
2024-04-23,2024-04-23,512890.SH,,2.149323,,2.300590941435869,0.0,9413.185402704627,81110.26594428842,风险减半仓,"561360.SH,518880.SH,511580.SH,512890.SH",0.1727533072602584,"561360.SH:0.3800,518880.SH:0.1416,511580.SH:0.2491,512890.SH:0.0565"
2024-05-09,2024-05-08,518880.SH,,5.25225,,0.0,0.0,7.275957614183426e-12,81960.47906939371,调仓卖出,"511580.SH,159985.SZ,159915.SZ,510300.SH",8.877397615042087e-17,"511580.SH:0.2462,159985.SZ:0.2498,159915.SZ:0.2523,510300.SH:0.2517"
2024-05-09,2024-05-08,512890.SH,,2.160576,,0.0,0.0,7.275957614183426e-12,81960.47906939371,调仓卖出,"511580.SH,159985.SZ,159915.SZ,510300.SH",8.877397615042087e-17,"511580.SH:0.2462,159985.SZ:0.2498,159915.SZ:0.2523,510300.SH:0.2517"
2024-05-09,2024-05-08,561360.SH,,1.107,,0.0,0.0,7.275957614183426e-12,81960.47906939371,调仓卖出,"511580.SH,159985.SZ,159915.SZ,510300.SH",8.877397615042087e-17,"511580.SH:0.2462,159985.SZ:0.2498,159915.SZ:0.2523,510300.SH:0.2517"
